,text,token_list,Hashtag,Mentions
13,"RT @Brasil_de_Fato: ""Eu vim aqui num gesto de paz e tranquilidade. E dizer para o Getúlio Vargas que é uma barbaridade o que estão fazendo…","['rt', 'vim', 'gesto', 'paz', 'tranquilidade', 'getúlio', 'vargas', 'barbaridade', 'fazendo']",[],['brasil_de_fato']
14,"Não tem nada mais sagrado pra uma mãe do que a filha estudar, se formar e poder procurar um trabalho com dignidade neste país #LulaPeloSul #LulaPeloRS","['sagrado', 'pra', 'mãe', 'filha', 'estudar', 'formar', 'procurar', 'trabalho', 'dignidade', 'país']","['lulapelosul', 'lulapelors']",[]
15,Eu quero que eles saibam: a gente vai voltar e quando voltar vamos revogar as desgraceiras que eles estão fazendo neste país #LulaPeloSul #LulaPeloRS,"['saibam', 'gente', 'voltar', 'voltar', 'vamos', 'revogar', 'desgraceiras', 'fazendo', 'país']","['lulapelosul', 'lulapelors']",[]
16,Eu vim aqui num gesto de paz. É uma vergonha as pessoas destruirem todo o esforço que Getúlio fez pela dignidade do trabalhador neste país #LulaPeloSul #LulaPeloRS,"['vim', 'gesto', 'paz', 'vergonha', 'pessoas', 'destruirem', 'esforço', 'getúlio', 'dignidade', 'trabalhador', 'país']","['lulapelosul', 'lulapelors']",[]
17,"Em 12 anos, nós garantimos aumento real do salário mínimo, criamos mais escolas técnicas do que eles fizeram em 100 anos, dobramos o número de estudantes universitários... essa gente tem ódio de nós porque fizemos o pobre subir um degrauzinho na escala social #LulaPeloSul","['12', 'anos', 'garantimos', 'aumento', 'real', 'salário', 'mínimo', 'criamos', 'escolas', 'técnicas', 'fizeram', '100', 'anos', 'dobramos', 'estudantes', 'universitários', 'gente', 'ódio', 'fizemos', 'pobre', 'subir', 'degrauzinho', 'escala', 'social']",['lulapelosul'],[]
18,Fico pensando qual o motivo do ódio dessa gente. E chego à conclusão que a elite deste país nunca entendeu a necessidade da evolução das pessoas mais pobres. Não aceitam que a filha de uma empregada possa frequentar a mesma faculdade de seus filhos #LulaPeloSul #LulaPeloRS,"['fico', 'pensando', 'motivo', 'ódio', 'gente', 'chego', 'conclusão', 'elite', 'país', 'entendeu', 'necessidade', 'evolução', 'pessoas', 'pobres', 'aceitam', 'filha', 'empregada', 'possa', 'frequentar', 'mesma', 'faculdade', 'filhos']","['lulapelosul', 'lulapelors']",[]
19,"Estou com vergonha de uma parte da população do Rio Grande do Sul que, como facistas, queriam impedir que a gente viesse prestar essa homenagem a Getúlio Vargas em São Borja #LulaPeloSul #LulaPeloRS","['vergonha', 'população', 'rio', 'sul', 'facistas', 'queriam', 'impedir', 'gente', 'viesse', 'prestar', 'homenagem', 'getúlio', 'vargas', 'borja']","['lulapelosul', 'lulapelors']",[]
20,"Eu vim para cá não foi por causa de eleição, foi porque está é a terra do presidente que fez com que o povo tivesse dignidade no trabalho, com os direitos trabalhistas que agora eles estão destruindo #LulaPeloSul #LulaPeloRS","['vim', 'causa', 'eleição', 'terra', 'presidente', 'dignidade', 'trabalho', 'direitos', 'trabalhistas', 'destruindo']","['lulapelosul', 'lulapelors']",[]
21,Se eu estivesse pensando em eleição eu não viajaria cinco horas de ônibus para visitar uma região com baixa densidade populacional. Eu iria para as grandes cidades #LulaPeloSul #LulaPeloRS,"['pensando', 'eleição', 'viajaria', 'horas', 'ônibus', 'visitar', 'região', 'baixa', 'densidade', 'populacional', 'iria', 'cidades']","['lulapelosul', 'lulapelors']",[]
22,Em vim ao Rio Grande do Sul pela primeira vez em 1975 e recebi a informação de que este era o estado mais politizado do Brasil. Voltei orgulhoso para casa #LulaPeloSul #LulaPeloRS,"['vim', 'rio', 'sul', '1975', 'recebi', 'informação', 'politizado', 'brasil', 'voltei', 'orgulhoso', 'casa']","['lulapelosul', 'lulapelors']",[]
23,RT @MarcioMacedoPT: A caravana do Lula chegou a cidade de São Borja no Rio Grande do Sul uma importante passagem pela cidade dos ex-preside…,"['rt', 'caravana', 'lula', 'chegou', 'cidade', 'borja', 'rio', 'sul', 'importante', 'passagem', 'cidade', 'ex-preside']",[],['marciomacedopt']
24,"Presidenta @dilmabr: ""Os golpistas da época de Getúlio são os mesmos que hoje usam os tratores que eu e Lula financiamos, usam recursos do povo brasileiro, para protestar contra nós"" #LulaPeloSul  #LulaPeloRS","['presidenta', 'golpistas', 'época', 'getúlio', 'mesmos', 'hoje', 'usam', 'tratores', 'lula', 'financiamos', 'usam', 'recursos', 'brasileiro', 'protestar']","['lulapelosul', 'lulapelors']",['dilmabr']
25,"RT @LouisGomes: Olívio compara perseguição política a Lula ao que passaram Getúlio Vargas, João Goulart e Leonel Brizola, os três com raíze…","['rt', 'olívio', 'compara', 'perseguição', 'política', 'lula', 'passaram', 'getúlio', 'vargas', 'joão', 'goulart', 'leonel', 'brizola', 'raíze']",[],['louisgomes']
26,"RT @lindberghfarias: Trecho da carta-testamento de Vargas: “Não me acusam, insultam; não me combatem, caluniam, e não me dão o direito de d…","['rt', 'trecho', 'carta-testamento', 'vargas', 'acusam', 'insultam', 'combatem', 'caluniam', 'direito', 'd']",[],['lindberghfarias']
27,"RT @uczai: Lula em São Borja  no RS. Vai ter luta sim. Não vão calar nosso povo. 
#LulaPeloSul https://t.co/v7vCyLgUhr","['rt', 'lula', 'borja', 'rs', 'luta', 'calar']",['lulapelosul'],['uczai']
28,"Em São Borja, com Lula e Dilma, Olívio Dutra fala agora: ""Eles querem uma democracia sem voto popular, no tapetão. Nós precisamos resgatar a democracia"" #LulaPeloSul #LulaPeloRS","['borja', 'lula', 'dilma', 'olívio', 'dutra', 'fala', 'democracia', 'voto', 'popular', 'tapetão', 'precisamos', 'resgatar', 'democracia']","['lulapelosul', 'lulapelors']",[]
29,RT @DeputadoFederal: São Borja é berço de grandes lutadores do povo brasileiro e hoje recebe o melhor presidente da história do Brasil! #Lu…,"['rt', 'borja', 'berço', 'lutadores', 'brasileiro', 'hoje', 'recebe', 'melhor', 'presidente', 'história', 'brasil']",['lu'],['deputadofederal']
30,RT @SigaPepeVargas: #SaoBorjaComLula #LulaPeloSul https://t.co/dQmKJQIkbf,['rt'],"['saoborjacomlula', 'lulapelosul']",['sigapepevargas']
31,"RT @redebrasilatual: ""Esta gente que sobe nos tratores, que faz um discurso moralista e chama nosso presidente de ladrão, essa gente é da m…","['rt', 'gente', 'sobe', 'tratores', 'discurso', 'moralista', 'chama', 'presidente', 'ladrão', 'gente', 'm']",[],['redebrasilatual']
32,AO VIVO: direto de São Borja! https://t.co/ai5mgDkECA,"['vivo', 'direto', 'borja']",[],[]
33,"Visita ao Instituto Federal Farroupilha, em São Vicente do Sul (RS).

Fotos: Ricardo Stuckert https://t.co/UPIBEbbPP7","['visita', 'instituto', 'federal', 'farroupilha', 'vicente', 'sul', 'rs', 'fotos', 'ricardo', 'stuckert']",[],[]
34,"RT @ptbrasil: #LulaPeloSul
O presente se confunde com a história durante a visita de Lula aos túmulos de João Goulart e Getúlio Vargas.
Os…","['rt', 'presente', 'confunde', 'história', 'durante', 'visita', 'lula', 'túmulos', 'joão', 'goulart', 'getúlio', 'vargas']",['lulapelosul'],['ptbrasil']
35,"RT @ptbrasil: Santana do Livramento (RS) sediou um momento histórico: o encontro dos ex-presidentes @Lulapelobrasil, Mujica,@MashiRafael e…","['rt', 'santana', 'livramento', 'rs', 'sediou', 'histórico', 'encontro', 'ex-presidentes', 'mujica']",[],"['ptbrasil', 'lulapelobrasil', 'mashirafael']"
36,Deus há de iluminar as pessoas que carregam o ódio no coração. Eu não tenho mais idade pra ter ódio porque dá azia. Pensem apenas no que conquistaram nos 12 anos do PT e vocês vão refletir.,"['deus', 'iluminar', 'pessoas', 'carregam', 'ódio', 'coração', 'idade', 'pra', 'ódio', 'azia', 'pensem', 'conquistaram', '12', 'anos', 'pt', 'refletir']",[],[]
37,A vai fazer um referendo revogatório ou uma nova constituinte pra desfazer o que esses golpistas fizeram.,"['referendo', 'revogatório', 'constituinte', 'pra', 'desfazer', 'golpistas', 'fizeram']",[],[]
38,O Brasil era um dos países mais felizes do mundo. Mais otimista. O Aécio Neves plantou essa tempestade. E está colhendo agora.,"['brasil', 'países', 'felizes', 'mundo', 'otimista', 'aécio', 'neves', 'plantou', 'tempestade', 'colhendo']",[],[]
39,Já comi o pão que o diabo amassou e não estou disposto mais a levar desaforo pra casa. Tenho orgulho do que fiz pelo Brasil e não vou abaixar a cabeça.,"['comi', 'pão', 'diabo', 'amassou', 'disposto', 'levar', 'desaforo', 'pra', 'casa', 'orgulho', 'fiz', 'brasil', 'vou', 'abaixar', 'cabeça']",[],[]
40,"Primeiro se incomodaram com a minha barba, depois com a bandeira vermelha do PT, depois falavam que a gente não tinha condição de governar. Preconceito sempre existiu. Eu desafio provar que quem está me perseguindo é mais honesto do que eu.","['incomodaram', 'barba', 'bandeira', 'vermelha', 'pt', 'falavam', 'gente', 'condição', 'governar', 'preconceito', 'existiu', 'desafio', 'provar', 'perseguindo', 'honesto']",[],[]
41,Jogaram fora a CLT e agora vocês só vão conseguir apenas empregos precarizados. Por isso não posso me conformar.,"['jogaram', 'clt', 'conseguir', 'empregos', 'precarizados', 'conformar']",[],[]
42,"Já passamos para a História como o governo que mais criou universidades no país. Se eles não gostam que as pessoas mais humildes tenham ascensão, nós gostamos.","['passamos', 'história', 'governo', 'criou', 'universidades', 'país', 'gostam', 'pessoas', 'humildes', 'ascensão', 'gostamos']",[],[]
43,Por que esse ódio? Se eu tivesse fazendo uma caravana eleitoral não estaria numa cidade de 8 mil habitantes. Eu vim aqui porque não é possível governar um país sem conhecê-lo.,"['ódio', 'fazendo', 'caravana', 'eleitoral', 'estaria', 'cidade', '8', 'habitantes', 'vim', 'governar', 'país', 'conhecê-lo']",[],[]
44,Nós assumimos a responsabilidade de fazer com que o Tesouro fosse o avalista do estudante brasileiro. Da juventude. Por que o Brasil não pode confiar em sua juventude e ser seu fiador?,"['assumimos', 'responsabilidade', 'tesouro', 'avalista', 'estudante', 'brasileiro', 'juventude', 'brasil', 'confiar', 'juventude', 'fiador']",[],[]
45,"Por que nós resolvemos apostar na educação? Porque o pobre tem que ter o mesmo direito do rico, por isso nós criamos o ProUni e as cotas para meninos e meninas negras.","['resolvemos', 'apostar', 'educação', 'pobre', 'direito', 'rico', 'criamos', 'prouni', 'cotas', 'meninos', 'meninas', 'negras']",[],[]
46,"O pobre na cabeça deles foi feito só pra trabalhar. A gente tem que encontrar as respostas pra gente entender o Brasil. O país que foi o último a abolir a escravidão, a proclamar independência. A reforma agrária demorou 50 anos pra chegar aqui.","['pobre', 'cabeça', 'feito', 'pra', 'trabalhar', 'gente', 'encontrar', 'respostas', 'pra', 'gente', 'entender', 'brasil', 'país', 'abolir', 'escravidão', 'proclamar', 'independência', 'reforma', 'agrária', 'demorou', '50', 'anos', 'pra', 'chegar']",[],[]
47,Queria que vocês compreendessem o porque o investimento em Educação é tão importante e porque no Brasil demorou tanto pra começar a ser feito. Porque fomos o último país da América do Sul a ter uma universidade. Porque a nossa elite é perversa.,"['queria', 'compreendessem', 'investimento', 'educação', 'importante', 'brasil', 'demorou', 'pra', 'começar', 'feito', 'país', 'américa', 'sul', 'universidade', 'elite', 'perversa']",[],[]
48,Quando investimos na educação o país deixa de ser exportador de matéria prima e passa a exportar produtos manufaturados. Por isso não podemos chamar Educação de gasto.,"['investimos', 'educação', 'país', 'deixa', 'exportador', 'matéria', 'prima', 'passa', 'exportar', 'produtos', 'manufaturados', 'podemos', 'chamar', 'educação', 'gasto']",[],[]
49,Queria agradecer o pessoal de São Vicente do Sul pelo carinho e pelo convite pra vir aqui no IFSUL. A Educação é aquele investimento que nunca se perde. Que dura pra sempre.,"['queria', 'agradecer', 'pessoal', 'vicente', 'sul', 'carinho', 'convite', 'pra', 'vir', 'ifsul', 'educação', 'investimento', 'perde', 'dura', 'pra']",[],[]
50,AO VIVO direto de São Vicente do Sul https://t.co/HHdz9tdWV1,"['vivo', 'direto', 'vicente', 'sul']",[],[]
51,https://t.co/385dytLGfx,[],[],[]
52,"Toda a agenda da caravana Lula pelo Brasil está mantida. A caravana não vai parar. 

#LulapeloBrasil #LulapeloSul https://t.co/Jp9WdWUATT","['agenda', 'caravana', 'lula', 'brasil', 'mantida', 'caravana', 'parar']","['lulapelobrasil', 'lulapelosul']",[]
53,A gente não pode se iludir com esses que de tempo em tempo pegam a bandeira verde e amarela e vão gastar o dinheiro deles em Miami.,"['gente', 'iludir', 'pegam', 'bandeira', 'verde', 'amarela', 'gastar', 'dinheiro', 'miami']",[],[]
54,O Brasil era o país mais otimista do mundo e agora estamos nesse ódio.,"['brasil', 'país', 'otimista', 'mundo', 'ódio']",[],[]
55,"Neste instante da minha vida, aos 72 anos, estou brigando em defesa da minha honra e do povo pobre desse país.","['instante', 'vida', '72', 'anos', 'brigando', 'defesa', 'honra', 'pobre', 'país']",[],[]
56,"Eu tenho a tranquilidade de um inocente, eles estão mais intranquilos que eu. Eles sabem a barbaridade jurídica que estão fazendo comigo. Se eu for preso, serei o primeiro preso político do século XXI no Brasil.","['tranquilidade', 'inocente', 'intranquilos', 'sabem', 'barbaridade', 'jurídica', 'fazendo', 'comigo', 'preso', 'preso', 'político', 'século', 'xxi', 'brasil']",[],[]
57,"Eu tenho 72 anos de idade, energia de 30 e tesão político de 20. Se as pessoas que estão me julgando não sabem o que é ter honra, eu sei o que é e vou lutar pela minha.","['72', 'anos', 'idade', 'energia', '30', 'tesão', 'político', '20', 'pessoas', 'julgando', 'sabem', 'honra', 'vou', 'lutar']",[],[]
58,"Me derrotem na urna, coloquem o candidato que quiserem e vamos disputar no voto. O PT vai me lançar candidato e eu sendo candidato, vou ganhar as eleições. E vou voltar para melhorar de novo a vida do povo brasileiro.","['derrotem', 'urna', 'coloquem', 'candidato', 'quiserem', 'vamos', 'disputar', 'voto', 'pt', 'lançar', 'candidato', 'sendo', 'candidato', 'vou', 'ganhar', 'eleições', 'vou', 'voltar', 'melhorar', 'vida', 'brasileiro']",[],[]
59,"Eu espero que a Suprema Corte entre no mérito do meu processo. Sou vítima de uma mentira do jornal O Globo que gerou um processo. Essa mentira foi para o Moro, que ao invés de recusar, deu uma sentença mais mentirosa ainda. E o TRF4 referendou. Eu não posso me conformar.","['espero', 'suprema', 'corte', 'mérito', 'processo', 'vítima', 'mentira', 'jornal', 'globo', 'gerou', 'processo', 'mentira', 'moro', 'invés', 'recusar', 'deu', 'sentença', 'mentirosa', 'trf', '4', 'referendou', 'conformar']",[],[]
60,O ódio foi disseminado e hoje nós temos que reaprender a dialogar democraticamente. E é isso que estou tentando fazer com as caravanas.,"['ódio', 'disseminado', 'hoje', 'reaprender', 'dialogar', 'democraticamente', 'tentando', 'caravanas']",[],[]
61,"Essa caravana tem como objetivo eu me reencontrar com o povo brasileiro. Tem gente que pensa que essa caravana é eleitoral, mas se fosse eleitoral eu não estaria na região que tem menos pessoas no Rio Grande do Sul.","['caravana', 'objetivo', 'reencontrar', 'brasileiro', 'gente', 'pensa', 'caravana', 'eleitoral', 'eleitoral', 'estaria', 'região', 'pessoas', 'rio', 'sul']",[],[]
62,Foi em 89 que percebi que os candidatos à presidência não conheciam o país. Saíam do aeroporto pra capital e voltavam pro aeroporto. As caravanas são pra conhecer a realidade local.,"['89', 'percebi', 'candidatos', 'presidência', 'conheciam', 'país', 'saíam', 'aeroporto', 'pra', 'capital', 'voltavam', 'pro', 'aeroporto', 'caravanas', 'pra', 'conhecer', 'realidade']",[],[]
63,"AO VIVO: entrevista para Rádio Imembuí de Santa Maria (RS) #LulaNoRadio #LulaPeloSul #LulaPeloRS #LulaPeloBrasil
https://t.co/f8pPrSBrfM","['vivo', 'entrevista', 'rádio', 'imembuí', 'santa', 'maria', 'rs']","['lulanoradio', 'lulapelosul', 'lulapelors', 'lulapelobrasil']",[]
64,"Uma multidão recebeu o ex-presidente Lula no bairro Nova Santa Marta, em Santa Maria (RS), marcando o fim do segundo dia da caravana #LulaPeloSul. #LulaPeloBrasil 

Fotos: Ricardo Stuckert https://t.co/2WA0mulxcg","['multidão', 'recebeu', 'ex-presidente', 'lula', 'bairro', 'santa', 'marta', 'santa', 'maria', 'rs', 'marcando', 'dia', 'caravana', 'fotos', 'ricardo', 'stuckert']","['lulapelosul', 'lulapelobrasil']",[]
65,"Lula em Santa Maria: ""Eles não querem que a gente volte porque o pobre passou a ter direitos"" https://t.co/7C49oYTizx #LulaPeloSul Foto: Ricardo Stuckert https://t.co/R4dnU3S90G","['lula', 'santa', 'maria', 'gente', 'volte', 'pobre', 'passou', 'direitos', 'foto', 'ricardo', 'stuckert']",['lulapelosul'],[]
66,Em outubro de 2018 vamos trazer o PT de volta para governar o Rio Grande do Sul e o Brasil. #LulaPeloSul,"['outubro', '2018', 'vamos', 'trazer', 'pt', 'volta', 'governar', 'rio', 'sul', 'brasil']",['lulapelosul'],[]
67,"Eu sei o que é a fome, mas eu aprendi com uma mulher analfabeta o que é ter caráter e honra.","['fome', 'aprendi', 'mulher', 'analfabeta', 'caráter', 'honra']",[],[]
68,Não vamos nos enganar com quem faz manifestação com a bandeira do Brasil de dia e de noite vai gastar seu dinheiro em Miami.,"['vamos', 'enganar', 'manifestação', 'bandeira', 'brasil', 'dia', 'noite', 'gastar', 'dinheiro', 'miami']",[],[]
69,Quero provar pra eles que um torneiro mecânico tem mais capacidade pra governar o Brasil do que essa elite que está governando. Eu não vou vender esse país.,"['provar', 'pra', 'torneiro', 'mecânico', 'capacidade', 'pra', 'governar', 'brasil', 'elite', 'governando', 'vou', 'vender', 'país']",[],[]
70,"Eles querem acabar com o Banco do Brasil, BNDS, Caixa Econômica e com a Petrobras.","['acabar', 'banco', 'brasil', 'bnds', 'caixa', 'econômica', 'petrobras']",[],[]
71,Eles não querem que a gente volte para que o pobre não aprenda a andar de cabeça erguida.,"['gente', 'volte', 'pobre', 'aprenda', 'andar', 'cabeça', 'erguida']",[],[]
72,Eles não querem que a gente volte porque pela primeira vez a empregada doméstica passou a ser tratada como cidadã e não como escrava.,"['gente', 'volte', 'empregada', 'doméstica', 'passou', 'tratada', 'cidadã', 'escrava']",[],[]
73,Eles não querem que a gente volte porque em apenas 12 anos nós criamos mais escolas técnicas do que eles.,"['gente', 'volte', '12', 'anos', 'criamos', 'escolas', 'técnicas']",[],[]
74,Eles não querem que a gente volte porque nós conseguimos aprovar as cotas para que negros e negras pudessem entrar na universidade.,"['gente', 'volte', 'conseguimos', 'aprovar', 'cotas', 'negros', 'negras', 'pudessem', 'entrar', 'universidade']",[],[]
75,"Eles não querem que a gente volte porque criamos o ProUni, o Fies e colocamos o filho do pobre na universidade.","['gente', 'volte', 'criamos', 'prouni', 'fies', 'colocamos', 'filho', 'pobre', 'universidade']",[],[]
76,Essa gente derrubou a Dilma e não quer que eu volte. Eles não querem porque nos nossos governos o salário mínimo aumentou e tivemos a coragem de criar o piso salarial dos professores.,"['gente', 'derrubou', 'dilma', 'volte', 'governos', 'salário', 'mínimo', 'aumentou', 'coragem', 'criar', 'piso', 'salarial', 'professores']",[],[]
77,Eu fico satisfeito com a possibilidade que nós temos da candidatura do companheiro Rosseto e com a possibilidade de o PT governar o Rio Grande do Sul. #LulaPeloSul,"['fico', 'satisfeito', 'possibilidade', 'candidatura', 'companheiro', 'rosseto', 'possibilidade', 'pt', 'governar', 'rio', 'sul']",['lulapelosul'],[]
78,Conheci o Rosseto na militância do movimento sindical. A partir daí nasceu uma amizade muito forte. Assim como nasceu minha amizade com Olívio Dutra. #LulaPeloSul,"['conheci', 'rosseto', 'militância', 'movimento', 'sindical', 'daí', 'nasceu', 'amizade', 'forte', 'nasceu', 'amizade', 'olívio', 'dutra']",['lulapelosul'],[]
79,"#AoVivo: Lula fala agora na Nova Santa Marta, em Santa Maria (RS) https://t.co/HyxOKZIwY6","['lula', 'fala', 'santa', 'marta', 'santa', 'maria', 'rs']",['aovivo'],[]
80,Faça parte da campanha #SejaInstitutoLula. Vamos juntos ajudar a manter o #InstitutoLula em atividade: https://t.co/GYgL4mzP70 https://t.co/hQeB9HCHVK,"['faça', 'campanha', 'vamos', 'juntos', 'ajudar', 'manter', 'atividade']","['sejainstitutolula', 'institutolula']",[]
81,"Ato do ex-presidente Lula na Nova Santa Marta, em Santa Maria. Acompanhe #AoVivo: https://t.co/HyxOKZIwY6 
#LulaPeloSul #LulaPeloBrasil https://t.co/THdHE2rYL2","['ato', 'ex-presidente', 'lula', 'santa', 'marta', 'santa', 'maria', 'acompanhe']","['aovivo', 'lulapelosul', 'lulapelobrasil']",[]
82,"Hoje o ex-presidente Lula visitou a Universidade Federal de Santa Maria, onde se reuniu com reitores e diretores da instituição. #LulaPeloSul #LulaPeloBrasil  

Fotos: Ricardo Stuckert https://t.co/0xZJLQLJ6j","['hoje', 'ex-presidente', 'lula', 'visitou', 'universidade', 'federal', 'santa', 'maria', 'reuniu', 'reitores', 'diretores', 'instituição', 'fotos', 'ricardo', 'stuckert']","['lulapelosul', 'lulapelobrasil']",[]
83,"#AoVivo: Entrevista coletiva da presidenta do PT @gleisi Hoffmann: https://t.co/K99dhgAkvs 
#LulaPeloBrasil #LulaPeloSul","['entrevista', 'coletiva', 'presidenta', 'pt', 'hoffmann']","['aovivo', 'lulapelobrasil', 'lulapelosul']",['gleisi']
84,"Durante a passagem da caravana #LulaPeloSul pela cidade de Bagé (RS), o ex-presidente recebeu homenagem de Marta Caetano Garcia, estudante de Ciências Sociais graças à revolução no ensino superior promovida em seu governo. #LulaPeloBrasil https://t.co/h3ucgtcWT2","['durante', 'passagem', 'caravana', 'cidade', 'bagé', 'rs', 'ex-presidente', 'recebeu', 'homenagem', 'marta', 'caetano', 'garcia', 'estudante', 'ciências', 'sociais', 'graças', 'revolução', 'ensino', 'superior', 'promovida', 'governo']","['lulapelosul', 'lulapelobrasil']",[]
85,"O segundo dia da caravana #LulaPeloSul começou com a visita do ex-presidente Lula à Universidade Federal de Santa Maria, onde se reuniu com reitores e diretores da instituição. #LulaPeloBrasil 

Fotos: Ricardo Stuckert https://t.co/K710KI7zU5","['dia', 'caravana', 'começou', 'visita', 'ex-presidente', 'lula', 'universidade', 'federal', 'santa', 'maria', 'reuniu', 'reitores', 'diretores', 'instituição', 'fotos', 'ricardo', 'stuckert']","['lulapelosul', 'lulapelobrasil']",[]
86,"Veja como foi o primeiro dia da caravana #LulaPeloSul: 

Vídeo: Ricardo Stuckert https://t.co/m2Q7acTHtP","['dia', 'caravana', 'vídeo', 'ricardo', 'stuckert']",['lulapelosul'],[]
87,"Dia 1 - #LulapeloSul

Fotos: Ricardo Stuckert https://t.co/xEiuCVt0ba","['dia', '1', 'fotos', 'ricardo', 'stuckert']",['lulapelosul'],[]
88,RT @democracynow: Former Brazilian President Lula: It’s Clear Marielle Franco’s Assassination Was Premeditated https://t.co/Egbf1neC09 http…,"['rt', 'former', 'brazilian', 'president', 'lula', 'it', 's', 'clear', 'marielle', 'franco', 's', 'assassination', 'was', 'premeditated', 'http']",[],['democracynow']
89,"Com Pepe Mujica na Fronteira da Paz. #LulapeloSul

Foto: Ricardo Stuckert https://t.co/EYFT75g7e1","['pepe', 'mujica', 'fronteira', 'paz', 'foto', 'ricardo', 'stuckert']",['lulapelosul'],[]
